Energy (keV), Spectra Total, Spectra Lines, Spectra Bremsstrahlung
0.5225, 56.7698, 0, 56.7698
0.5275, 56.7282, 0, 56.7282
0.5325, 56.652, 0, 56.652
0.5375, 51.4964, 0, 51.4964
0.5425, 43.479, 0, 43.479
0.5475, 42.399, 0, 42.399
0.5525, 42.7705, 0, 42.7705
0.5575, 43.1087, 0, 43.1087
0.5625, 43.4376, 0, 43.4376
0.5675, 43.7425, 0, 43.7425
0.5725, 44.0298, 0, 44.0298
0.5775, 44.2969, 0, 44.2969
0.5825, 44.5419, 0, 44.5419
0.5875, 44.773, 0, 44.773
0.5925, 44.9787, 0, 44.9787
0.5975, 45.1747, 0, 45.1747
0.6025, 45.3436, 0, 45.3436
0.6075, 45.5059, 0, 45.5059
0.6125, 45.64, 0, 45.64
0.6175, 45.7692, 0, 45.7692
0.6225, 45.8708, 0, 45.8708
0.6275, 45.9681, 0, 45.9681
0.6325, 46.0431, 0, 46.0431
0.6375, 46.1141, 0, 46.1141
0.6425, 46.1658, 0, 46.1658
0.6475, 46.2129, 0, 46.2129
0.6525, 46.2399, 0, 46.2399
0.6575, 46.2607, 0, 46.2607
0.6625, 46.2606, 0, 46.2606
0.6675, 46.2515, 0, 46.2515
0.6725, 46.2154, 0, 46.2154
0.6775, 46.162, 0, 46.162
0.6825, 46.0905, 0, 46.0905
0.6875, 45.9987, 0, 45.9987
0.6925, 45.8981, 0, 45.8981
0.6975, 45.7793, 0, 45.7793
0.7025, 45.657, 0, 45.657
0.7075, 45.6649, 0, 45.6649
0.7125, 45.6897, 0, 45.6897
0.7175, 45.7094, 0, 45.7094
0.7225, 45.7261, 0, 45.7261
0.7275, 45.7336, 0, 45.7336
0.7325, 45.7299, 0, 45.7299
0.7375, 45.7228, 0, 45.7228
0.7425, 45.6998, 0, 45.6998
0.7475, 45.6749, 0, 45.6749
0.7525, 45.6376, 0, 45.6376
0.7575, 45.5942, 0, 45.5942
0.7625, 45.5452, 0, 45.5452
0.7675, 45.485, 0, 45.485
0.7725, 45.4229, 0, 45.4229
0.7775, 45.3499, 0, 45.3499
0.7825, 45.2732, 0, 45.2732
0.7875, 45.1911, 0, 45.1911
0.7925, 45.0997, 0, 45.0997
0.7975, 45.0065, 0, 45.0065
0.8025, 44.902, 0, 44.902
0.8075, 44.793, 0, 44.793
0.8125, 44.6799, 0, 44.6799
0.8175, 44.5559, 0, 44.5559
0.8225, 44.43, 0, 44.43
0.8275, 44.2962, 0, 44.2962
0.8325, 44.1562, 0, 44.1562
0.8375, 44.0143, 0, 44.0143
0.8425, 43.8606, 0, 43.8606
0.8475, 43.7042, 0, 43.7042
0.8525, 43.544, 0, 43.544
0.8575, 43.3738, 0, 43.3738
0.8625, 43.2621, 0, 43.2621
0.8675, 43.181, 0, 43.181
0.8725, 43.0938, 0, 43.0938
0.8775, 43.0055, 0, 43.0055
0.8825, 42.9111, 0, 42.9111
0.8875, 42.8129, 0, 42.8129
0.8925, 42.7138, 0, 42.7138
0.8975, 42.6077, 0, 42.6077
0.9025, 42.4992, 0, 42.4992
0.9075, 42.3898, 0, 42.3898
0.9125, 42.2731, 0, 42.2731
0.9175, 42.1548, 0, 42.1548
0.9225, 42.0356, 0, 42.0356
0.9275, 41.9116, 0, 41.9116
0.9325, 41.7866, 0, 41.7866
0.9375, 41.6606, 0, 41.6606
0.9425, 41.5281, 0, 41.5281
0.9475, 41.3946, 0, 41.3946
0.9525, 41.2602, 0, 41.2602
0.9575, 41.1196, 0, 41.1196
0.9625, 40.978, 0, 40.978
0.9675, 40.8354, 0, 40.8354
0.9725, 40.6872, 0, 40.6872
0.9775, 40.5374, 0, 40.5374
0.9825, 40.3868, 0, 40.3868
0.9875, 40.2314, 0, 40.2314
0.9925, 40.0738, 0, 40.0738
0.9975, 39.9154, 0, 39.9154
1.0025, 39.7534, 0, 39.7534
1.0075, 39.5885, 0, 39.5885
1.0125, 39.4229, 0, 39.4229
1.0175, 39.2782, 0, 39.2782
1.0225, 39.1688, 0, 39.1688
1.0275, 39.0588, 0, 39.0588
1.0325, 38.9481, 0, 38.9481
1.0375, 38.8336, 0, 38.8336
1.0425, 38.7185, 0, 38.7185
1.0475, 38.603, 0, 38.603
1.0525, 38.4846, 0, 38.4846
1.0575, 38.3648, 0, 38.3648
1.0625, 38.2445, 0, 38.2445
1.0675, 38.1226, 0, 38.1226
1.0725, 37.9975, 0, 37.9975
1.0775, 37.872, 0, 37.872
1.0825, 37.7461, 0, 37.7461
1.0875, 37.6167, 0, 37.6167
1.0925, 37.4863, 0, 37.4863
1.0975, 37.3555, 0, 37.3555
1.1025, 37.2231, 0, 37.2231
1.1075, 37.0882, 0, 37.0882
1.1125, 36.9528, 0, 36.9528
1.1175, 36.817, 0, 36.817
1.1225, 36.6784, 0, 36.6784
1.1275, 36.5387, 0, 36.5387
1.1325, 36.3986, 0, 36.3986
1.1375, 36.2576, 0, 36.2576
1.1425, 36.1139, 0, 36.1139
1.1475, 35.9698, 0, 35.9698
1.1525, 35.8253, 0, 35.8253
1.1575, 35.6791, 0, 35.6791
1.1625, 35.5312, 0, 35.5312
1.1675, 35.3829, 0, 35.3829
1.1725, 35.2393, 0, 35.2393
1.1775, 35.1291, 0, 35.1291
1.1825, 35.018, 0, 35.018
1.1875, 34.9067, 0, 34.9067
1.1925, 34.7951, 0, 34.7951
1.1975, 34.681, 0, 34.681
1.2025, 34.5666, 0, 34.5666
1.2075, 34.4519, 0, 34.4519
1.2125, 34.3368, 0, 34.3368
1.2175, 34.2195, 0, 34.2195
1.2225, 34.102, 0, 34.102
1.2275, 33.9842, 0, 33.9842
1.2325, 33.8659, 0, 33.8659
1.2375, 33.7458, 0, 33.7458
1.2425, 33.6255, 0, 33.6255
1.2475, 33.505, 0, 33.505
1.2525, 33.3839, 0, 33.3839
1.2575, 33.2612, 0, 33.2612
1.2625, 33.1383, 0, 33.1383
1.2675, 33.0151, 0, 33.0151
1.2725, 32.8915, 0, 32.8915
1.2775, 32.7664, 0, 32.7664
1.2825, 32.6411, 0, 32.6411
1.2875, 32.5155, 0, 32.5155
1.2925, 32.3896, 0, 32.3896
1.2975, 32.2621, 0, 32.2621
1.3025, 32.1343, 0, 32.1343
1.3075, 32.0062, 0, 32.0062
1.3125, 31.878, 0, 31.878
1.3175, 31.7483, 0, 31.7483
1.3225, 31.6182, 0, 31.6182
1.3275, 31.4879, 0, 31.4879
1.3325, 31.3842, 0, 31.3842
1.3375, 31.2833, 0, 31.2833
1.3425, 31.1818, 0, 31.1818
1.3475, 31.0801, 0, 31.0801
1.3525, 30.9783, 0, 30.9783
1.3575, 30.8759, 0, 30.8759
1.3625, 30.7725, 0, 30.7725
1.3675, 30.669, 0, 30.669
1.3725, 30.5653, 0, 30.5653
1.3775, 30.4615, 0, 30.4615
1.3825, 30.3564, 0, 30.3564
1.3875, 30.2512, 0, 30.2512
1.3925, 30.1458, 0, 30.1458
1.3975, 30.0402, 0, 30.0402
1.4025, 29.934, 0, 29.934
1.4075, 29.8272, 0, 29.8272
1.4125, 29.7202, 0, 29.7202
1.4175, 29.613, 0, 29.613
1.4225, 29.5057, 0, 29.5057
1.4275, 29.3974, 0, 29.3974
1.4325, 29.2889, 0, 29.2889
1.4375, 29.1802, 0, 29.1802
1.4425, 29.0715, 0, 29.0715
1.4475, 28.9623, 0, 28.9623
1.4525, 28.8524, 0, 28.8524
1.4575, 28.7423, 0, 28.7423
1.4625, 28.6322, 0, 28.6322
1.4675, 28.5219, 0, 28.5219
1.4725, 28.411, 0, 28.411
1.4775, 28.2997, 0, 28.2997
1.4825, 28.1883, 0, 28.1883
1.4875, 28.0913, 0, 28.0913
1.4925, 28.0031, 0, 28.0031
1.4975, 27.9141, 0, 27.9141
1.5025, 27.825, 0, 27.825
1.5075, 27.7359, 0, 27.7359
1.5125, 27.6466, 0, 27.6466
1.5175, 27.5572, 0, 27.5572
1.5225, 27.467, 0, 27.467
1.5275, 27.3768, 0, 27.3768
1.5325, 27.2864, 0, 27.2864
1.5375, 27.196, 0, 27.196
1.5425, 27.0884, 0, 27.0884
1.5475, 26.887, 0, 26.887
1.5525, 26.6867, 0, 26.6867
1.5575, 26.4876, 0, 26.4876
1.5625, 26.2895, 0, 26.2895
1.5675, 26.1109, 0, 26.1109
1.5725, 26.0243, 0, 26.0243
1.5775, 25.9376, 0, 25.9376
1.5825, 25.8508, 0, 25.8508
1.5875, 25.7638, 0, 25.7638
1.5925, 25.6768, 0, 25.6768
1.5975, 25.5889, 0, 25.5889
1.6025, 25.5009, 0, 25.5009
1.6075, 25.4128, 0, 25.4128
1.6125, 25.3247, 0, 25.3247
1.6175, 25.2364, 0, 25.2364
1.6225, 25.1474, 0, 25.1474
1.6275, 25.0583, 0, 25.0583
1.6325, 24.969, 0, 24.969
1.6375, 24.8797, 0, 24.8797
1.6425, 24.7966, 0, 24.7966
1.6475, 24.7235, 0, 24.7235
1.6525, 24.6502, 0, 24.6502
1.6575, 24.5767, 0, 24.5767
1.6625, 24.5032, 0, 24.5032
1.6675, 24.4297, 0, 24.4297
1.6725, 24.3558, 0, 24.3558
1.6775, 24.2815, 0, 24.2815
1.6825, 24.2071, 0, 24.2071
1.6875, 24.1327, 0, 24.1327
1.6925, 24.0582, 0, 24.0582
1.6975, 23.9836, 0, 23.9836
1.7025, 23.9084, 0, 23.9084
1.7075, 23.8332, 0, 23.8332
1.7125, 23.7578, 0, 23.7578
1.7175, 23.6824, 0, 23.6824
1.7225, 23.607, 0, 23.607
1.7275, 23.5313, 0, 23.5313
1.7325, 23.4553, 0, 23.4553
1.7375, 23.3793, 0, 23.3793
1.7425, 23.3032, 0, 23.3032
1.7475, 23.227, 0, 23.227
1.7525, 23.1508, 0, 23.1508
1.7575, 23.0741, 0, 23.0741
1.7625, 22.9973, 0, 22.9973
1.7675, 22.9205, 0, 22.9205
1.7725, 22.8436, 0, 22.8436
1.7775, 22.7666, 0, 22.7666
1.7825, 22.6895, 0, 22.6895
1.7875, 22.612, 0, 22.612
1.7925, 22.5344, 0, 22.5344
1.7975, 22.4585, 0, 22.4585
1.8025, 22.3943, 0, 22.3943
1.8075, 22.3301, 0, 22.3301
1.8125, 22.2656, 0, 22.2656
1.8175, 22.2009, 0, 22.2009
1.8225, 22.1361, 0, 22.1361
1.8275, 22.0713, 0, 22.0713
1.8325, 22.0064, 0, 22.0064
1.8375, 21.9415, 0, 21.9415
1.8425, 21.8763, 0, 21.8763
1.8475, 21.8109, 0, 21.8109
1.8525, 21.7455, 0, 21.7455
1.8575, 21.68, 0, 21.68
1.8625, 21.6145, 0, 21.6145
1.8675, 21.549, 0, 21.549
1.8725, 21.4831, 0, 21.4831
1.8775, 21.4171, 0, 21.4171
1.8825, 21.3511, 0, 21.3511
1.8875, 21.285, 0, 21.285
1.8925, 21.2189, 0, 21.2189
1.8975, 21.1527, 0, 21.1527
1.9025, 21.0863, 0, 21.0863
1.9075, 21.0197, 0, 21.0197
1.9125, 20.9531, 0, 20.9531
1.9175, 20.8865, 0, 20.8865
1.9225, 20.8198, 0, 20.8198
1.9275, 20.7531, 0, 20.7531
1.9325, 20.6862, 0, 20.6862
1.9375, 20.6191, 0, 20.6191
1.9425, 20.5519, 0, 20.5519
1.9475, 20.4847, 0, 20.4847
1.9525, 20.4175, 0, 20.4175
1.9575, 20.3598, 0, 20.3598
1.9625, 20.3033, 0, 20.3033
1.9675, 20.2465, 0, 20.2465
1.9725, 20.1898, 0, 20.1898
1.9775, 20.1329, 0, 20.1329
1.9825, 20.0761, 0, 20.0761
1.9875, 20.0193, 0, 20.0193
1.9925, 19.9624, 0, 19.9624
1.9975, 19.9052, 0, 19.9052
2.0025, 19.8479, 0, 19.8479
2.0075, 19.7906, 0, 19.7906
2.0125, 19.7333, 0, 19.7333
2.0175, 19.676, 0, 19.676
2.0225, 19.6186, 0, 19.6186
2.0275, 19.5612, 0, 19.5612
2.0325, 19.5036, 0, 19.5036
2.0375, 19.446, 0, 19.446
2.0425, 19.3884, 0, 19.3884
2.0475, 19.3308, 0, 19.3308
2.0525, 19.2731, 0, 19.2731
2.0575, 19.2154, 0, 19.2154
2.0625, 19.1575, 0, 19.1575
2.0675, 19.0995, 0, 19.0995
2.0725, 19.0415, 0, 19.0415
2.0775, 18.9835, 0, 18.9835
2.0825, 18.9255, 0, 18.9255
2.0875, 18.8674, 0, 18.8674
2.0925, 18.8093, 0, 18.8093
2.0975, 18.751, 0, 18.751
2.1025, 18.6926, 0, 18.6926
2.1075, 18.6342, 0, 18.6342
2.1125, 18.5783, 0, 18.5783
2.1175, 18.5238, 0, 18.5238
2.1225, 112.998, 94.5288, 18.4693
2.1275, 18.4146, 0, 18.4146
2.1325, 18.3599, 0, 18.3599
2.1375, 18.3051, 0, 18.3051
2.1425, 18.2503, 0, 18.2503
2.1475, 18.1955, 0, 18.1955
2.1525, 18.1407, 0, 18.1407
2.1575, 18.0858, 0, 18.0858
2.1625, 18.0308, 0, 18.0308
2.1675, 17.9757, 0, 17.9757
2.1725, 17.9206, 0, 17.9206
2.1775, 17.8655, 0, 17.8655
2.1825, 17.8104, 0, 17.8104
2.1875, 17.7552, 0, 17.7552
2.1925, 17.7001, 0, 17.7001
2.1975, 17.6448, 0, 17.6448
2.2025, 17.5894, 0, 17.5894
2.2075, 17.534, 0, 17.534
2.2125, 17.4786, 0, 17.4786
2.2175, 17.4232, 0, 17.4232
2.2225, 17.3677, 0, 17.3677
2.2275, 17.3123, 0, 17.3123
2.2325, 17.2567, 0, 17.2567
2.2375, 17.2011, 0, 17.2011
2.2425, 17.1454, 0, 17.1454
2.2475, 17.0897, 0, 17.0897
2.2525, 17.034, 0, 17.034
2.2575, 16.9783, 0, 16.9783
2.2625, 16.9226, 0, 16.9226
2.2675, 16.87, 0, 16.87
2.2725, 16.8227, 0, 16.8227
2.2775, 16.7754, 0, 16.7754
2.2825, 16.7281, 0, 16.7281
2.2875, 16.6808, 0, 16.6808
2.2925, 16.6335, 0, 16.6335
2.2975, 16.5862, 0, 16.5862
2.3025, 16.5388, 0, 16.5388
2.3075, 16.4913, 0, 16.4913
2.3125, 16.4438, 0, 16.4438
2.3175, 16.3963, 0, 16.3963
2.3225, 16.3487, 0, 16.3487
2.3275, 16.3012, 0, 16.3012
2.3325, 16.2536, 0, 16.2536
2.3375, 16.206, 0, 16.206
2.3425, 16.1584, 0, 16.1584
2.3475, 16.1107, 0, 16.1107
2.3525, 16.0629, 0, 16.0629
2.3575, 16.0152, 0, 16.0152
2.3625, 15.9674, 0, 15.9674
2.3675, 15.9196, 0, 15.9196
2.3725, 15.8719, 0, 15.8719
2.3775, 15.8241, 0, 15.8241
2.3825, 15.7762, 0, 15.7762
2.3875, 15.7282, 0, 15.7282
2.3925, 15.6803, 0, 15.6803
2.3975, 15.6323, 0, 15.6323
2.4025, 15.5844, 0, 15.5844
2.4075, 15.5364, 0, 15.5364
2.4125, 15.4884, 0, 15.4884
2.4175, 15.4404, 0, 15.4404
2.4225, 15.3935, 0, 15.3935
2.4275, 15.3557, 0, 15.3557
2.4325, 15.3178, 0, 15.3178
2.4375, 15.2799, 0, 15.2799
2.4425, 15.242, 0, 15.242
2.4475, 15.2041, 0, 15.2041
2.4525, 15.1662, 0, 15.1662
2.4575, 15.1283, 0, 15.1283
2.4625, 15.0902, 0, 15.0902
2.4675, 15.0522, 0, 15.0522
2.4725, 15.0142, 0, 15.0142
2.4775, 14.9761, 0, 14.9761
2.4825, 14.9381, 0, 14.9381
2.4875, 14.9, 0, 14.9
2.4925, 14.8619, 0, 14.8619
2.4975, 14.8238, 0, 14.8238
2.5025, 14.7857, 0, 14.7857
2.5075, 14.7475, 0, 14.7475
2.5125, 14.7093, 0, 14.7093
2.5175, 14.6711, 0, 14.6711
2.5225, 14.6329, 0, 14.6329
2.5275, 14.5947, 0, 14.5947
2.5325, 14.5565, 0, 14.5565
2.5375, 14.5182, 0, 14.5182
2.5425, 14.4799, 0, 14.4799
2.5475, 14.4416, 0, 14.4416
2.5525, 14.4032, 0, 14.4032
2.5575, 14.3649, 0, 14.3649
2.5625, 14.3266, 0, 14.3266
2.5675, 14.2882, 0, 14.2882
2.5725, 14.2498, 0, 14.2498
2.5775, 14.2115, 0, 14.2115
2.5825, 14.1767, 0, 14.1767
2.5875, 14.1424, 0, 14.1424
2.5925, 14.1081, 0, 14.1081
2.5975, 14.0738, 0, 14.0738
2.6025, 14.0395, 0, 14.0395
2.6075, 14.0051, 0, 14.0051
2.6125, 13.9708, 0, 13.9708
2.6175, 13.9365, 0, 13.9365
2.6225, 13.9021, 0, 13.9021
2.6275, 13.8677, 0, 13.8677
2.6325, 13.8333, 0, 13.8333
2.6375, 13.7989, 0, 13.7989
2.6425, 13.7644, 0, 13.7644
2.6475, 13.73, 0, 13.73
2.6525, 13.6956, 0, 13.6956
2.6575, 13.6611, 0, 13.6611
2.6625, 13.6267, 0, 13.6267
2.6675, 13.5921, 0, 13.5921
2.6725, 13.5576, 0, 13.5576
2.6775, 13.5231, 0, 13.5231
2.6825, 13.4886, 0, 13.4886
2.6875, 13.454, 0, 13.454
2.6925, 13.4195, 0, 13.4195
2.6975, 13.3849, 0, 13.3849
2.7025, 13.3504, 0, 13.3504
2.7075, 13.3158, 0, 13.3158
2.7125, 13.2811, 0, 13.2811
2.7175, 13.2465, 0, 13.2465
2.7225, 13.2119, 0, 13.2119
2.7275, 13.1772, 0, 13.1772
2.7325, 13.1426, 0, 13.1426
2.7375, 13.1105, 0, 13.1105
2.7425, 13.08, 0, 13.08
2.7475, 13.0494, 0, 13.0494
2.7525, 13.0188, 0, 13.0188
2.7575, 12.9882, 0, 12.9882
2.7625, 12.9576, 0, 12.9576
2.7675, 12.927, 0, 12.927
2.7725, 12.8964, 0, 12.8964
2.7775, 12.8657, 0, 12.8657
2.7825, 12.8351, 0, 12.8351
2.7875, 12.8045, 0, 12.8045
2.7925, 12.7738, 0, 12.7738
2.7975, 12.7431, 0, 12.7431
2.8025, 12.7124, 0, 12.7124
2.8075, 12.6817, 0, 12.6817
2.8125, 12.651, 0, 12.651
2.8175, 12.6203, 0, 12.6203
2.8225, 12.5896, 0, 12.5896
2.8275, 12.5589, 0, 12.5589
2.8325, 12.5282, 0, 12.5282
2.8375, 12.4974, 0, 12.4974
2.8425, 12.4667, 0, 12.4667
2.8475, 12.4359, 0, 12.4359
2.8525, 12.4051, 0, 12.4051
2.8575, 12.3743, 0, 12.3743
2.8625, 12.3435, 0, 12.3435
2.8675, 12.3127, 0, 12.3127
2.8725, 12.2819, 0, 12.2819
2.8775, 12.2511, 0, 12.2511
2.8825, 12.2203, 0, 12.2203
2.8875, 12.1895, 0, 12.1895
2.8925, 12.1601, 0, 12.1601
2.8975, 12.1332, 0, 12.1332
2.9025, 12.1063, 0, 12.1063
2.9075, 12.0794, 0, 12.0794
2.9125, 12.0525, 0, 12.0525
2.9175, 12.0256, 0, 12.0256
2.9225, 11.9987, 0, 11.9987
2.9275, 11.9718, 0, 11.9718
2.9325, 11.9448, 0, 11.9448
2.9375, 11.9178, 0, 11.9178
2.9425, 11.8909, 0, 11.8909
2.9475, 11.8639, 0, 11.8639
2.9525, 11.8369, 0, 11.8369
2.9575, 11.81, 0, 11.81
2.9625, 11.783, 0, 11.783
2.9675, 11.756, 0, 11.756
2.9725, 11.729, 0, 11.729
2.9775, 11.702, 0, 11.702
2.9825, 11.675, 0, 11.675
2.9875, 11.648, 0, 11.648
2.9925, 11.6209, 0, 11.6209
2.9975, 11.5939, 0, 11.5939
3.0025, 11.5669, 0, 11.5669
3.0075, 11.5398, 0, 11.5398
3.0125, 11.5128, 0, 11.5128
3.0175, 11.4858, 0, 11.4858
3.0225, 11.4587, 0, 11.4587
3.0275, 11.4316, 0, 11.4316
3.0325, 11.4046, 0, 11.4046
3.0375, 11.3775, 0, 11.3775
3.0425, 11.3504, 0, 11.3504
3.0475, 11.3236, 0, 11.3236
3.0525, 11.2991, 0, 11.2991
3.0575, 11.2746, 0, 11.2746
3.0625, 11.2501, 0, 11.2501
3.0675, 11.2256, 0, 11.2256
3.0725, 11.2011, 0, 11.2011
3.0775, 11.1765, 0, 11.1765
3.0825, 11.152, 0, 11.152
3.0875, 11.1274, 0, 11.1274
3.0925, 11.1029, 0, 11.1029
3.0975, 11.0783, 0, 11.0783
3.1025, 11.0538, 0, 11.0538
3.1075, 11.0292, 0, 11.0292
3.1125, 11.0047, 0, 11.0047
3.1175, 10.9801, 0, 10.9801
3.1225, 10.9555, 0, 10.9555
3.1275, 10.931, 0, 10.931
3.1325, 10.9064, 0, 10.9064
3.1375, 10.8818, 0, 10.8818
3.1425, 10.8572, 0, 10.8572
3.1475, 10.8326, 0, 10.8326
3.1525, 10.8079, 0, 10.8079
3.1575, 10.7833, 0, 10.7833
3.1625, 10.7587, 0, 10.7587
3.1675, 10.7341, 0, 10.7341
3.1725, 10.7095, 0, 10.7095
3.1775, 10.6849, 0, 10.6849
3.1825, 10.6602, 0, 10.6602
3.1875, 10.6356, 0, 10.6356
3.1925, 10.6109, 0, 10.6109
3.1975, 10.5863, 0, 10.5863
3.2025, 10.5616, 0, 10.5616
3.2075, 10.5393, 0, 10.5393
3.2125, 10.5173, 0, 10.5173
3.2175, 10.4952, 0, 10.4952
3.2225, 10.4732, 0, 10.4732
3.2275, 10.4512, 0, 10.4512
3.2325, 10.4291, 0, 10.4291
3.2375, 10.4071, 0, 10.4071
3.2425, 10.385, 0, 10.385
3.2475, 10.363, 0, 10.363
3.2525, 10.3409, 0, 10.3409
3.2575, 10.3189, 0, 10.3189
3.2625, 10.2968, 0, 10.2968
3.2675, 10.2747, 0, 10.2747
3.2725, 10.2527, 0, 10.2527
3.2775, 10.2306, 0, 10.2306
3.2825, 10.2085, 0, 10.2085
3.2875, 10.1864, 0, 10.1864
3.2925, 10.1643, 0, 10.1643
3.2975, 10.1422, 0, 10.1422
3.3025, 10.1201, 0, 10.1201
3.3075, 10.0981, 0, 10.0981
3.3125, 10.076, 0, 10.076
3.3175, 10.0539, 0, 10.0539
3.3225, 10.0318, 0, 10.0318
3.3275, 10.0096, 0, 10.0096
3.3325, 9.98753, 0, 9.98753
3.3375, 9.96541, 0, 9.96541
3.3425, 9.94328, 0, 9.94328
3.3475, 9.92115, 0, 9.92115
3.3525, 9.89902, 0, 9.89902
3.3575, 9.87688, 0, 9.87688
3.3625, 9.85604, 0, 9.85604
3.3675, 9.83597, 0, 9.83597
3.3725, 9.81591, 0, 9.81591
3.3775, 9.79584, 0, 9.79584
3.3825, 9.77576, 0, 9.77576
3.3875, 9.75568, 0, 9.75568
3.3925, 9.73559, 0, 9.73559
3.3975, 9.71549, 0, 9.71549
3.4025, 9.6954, 0, 9.6954
3.4075, 9.6753, 0, 9.6753
3.4125, 9.6552, 0, 9.6552
3.4175, 9.6351, 0, 9.6351
3.4225, 9.615, 0, 9.615
3.4275, 9.5949, 0, 9.5949
3.4325, 9.5748, 0, 9.5748
3.4375, 9.55469, 0, 9.55469
3.4425, 9.53458, 0, 9.53458
3.4475, 9.51445, 0, 9.51445
3.4525, 9.49433, 0, 9.49433
3.4575, 9.4742, 0, 9.4742
3.4625, 9.45407, 0, 9.45407
3.4675, 9.43394, 0, 9.43394
3.4725, 9.41381, 0, 9.41381
3.4775, 9.39368, 0, 9.39368
3.4825, 9.37355, 0, 9.37355
3.4875, 9.35342, 0, 9.35342
3.4925, 9.33328, 0, 9.33328
3.4975, 9.31314, 0, 9.31314
3.5025, 9.29298, 0, 9.29298
3.5075, 9.27283, 0, 9.27283
3.5125, 9.25267, 0, 9.25267
3.5175, 9.23327, 0, 9.23327
3.5225, 9.21511, 0, 9.21511
3.5275, 9.19695, 0, 9.19695
3.5325, 9.17879, 0, 9.17879
3.5375, 9.16063, 0, 9.16063
3.5425, 9.14246, 0, 9.14246
3.5475, 9.1243, 0, 9.1243
3.5525, 9.10613, 0, 9.10613
3.5575, 9.08795, 0, 9.08795
3.5625, 9.06977, 0, 9.06977
3.5675, 9.05159, 0, 9.05159
3.5725, 9.0334, 0, 9.0334
3.5775, 9.01522, 0, 9.01522
3.5825, 8.99703, 0, 8.99703
3.5875, 8.97885, 0, 8.97885
3.5925, 8.96066, 0, 8.96066
3.5975, 8.94247, 0, 8.94247
3.6025, 8.92428, 0, 8.92428
3.6075, 8.90609, 0, 8.90609
3.6125, 8.88789, 0, 8.88789
3.6175, 8.86969, 0, 8.86969
3.6225, 8.85148, 0, 8.85148
3.6275, 8.83327, 0, 8.83327
3.6325, 8.81507, 0, 8.81507
3.6375, 8.79686, 0, 8.79686
3.6425, 8.77865, 0, 8.77865
3.6475, 8.76044, 0, 8.76044
3.6525, 8.74223, 0, 8.74223
3.6575, 8.72401, 0, 8.72401
3.6625, 8.7058, 0, 8.7058
3.6675, 8.68759, 0, 8.68759
3.6725, 8.66956, 0, 8.66956
3.6775, 8.65293, 0, 8.65293
3.6825, 8.6363, 0, 8.6363
3.6875, 8.61967, 0, 8.61967
3.6925, 8.60304, 0, 8.60304
3.6975, 8.58641, 0, 8.58641
3.7025, 8.56978, 0, 8.56978
3.7075, 8.55314, 0, 8.55314
3.7125, 8.53651, 0, 8.53651
3.7175, 8.51987, 0, 8.51987
3.7225, 8.50324, 0, 8.50324
3.7275, 8.4866, 0, 8.4866
3.7325, 8.46995, 0, 8.46995
3.7375, 8.4533, 0, 8.4533
3.7425, 8.43665, 0, 8.43665
3.7475, 8.42, 0, 8.42
3.7525, 8.40335, 0, 8.40335
3.7575, 8.3867, 0, 8.3867
3.7625, 8.37005, 0, 8.37005
3.7675, 8.35339, 0, 8.35339
3.7725, 8.33674, 0, 8.33674
3.7775, 8.32008, 0, 8.32008
3.7825, 8.30343, 0, 8.30343
3.7875, 8.28677, 0, 8.28677
3.7925, 8.2701, 0, 8.2701
3.7975, 8.25343, 0, 8.25343
3.8025, 8.23676, 0, 8.23676
3.8075, 8.2201, 0, 8.2201
3.8125, 8.20343, 0, 8.20343
3.8175, 8.18675, 0, 8.18675
3.8225, 8.17008, 0, 8.17008
3.8275, 8.15341, 0, 8.15341
3.8325, 8.13801, 0, 8.13801
3.8375, 8.12278, 0, 8.12278
3.8425, 8.10755, 0, 8.10755
3.8475, 8.09233, 0, 8.09233
3.8525, 8.07709, 0, 8.07709
3.8575, 8.06185, 0, 8.06185
3.8625, 8.04662, 0, 8.04662
3.8675, 8.03138, 0, 8.03138
3.8725, 8.01614, 0, 8.01614
3.8775, 8.0009, 0, 8.0009
3.8825, 7.98566, 0, 7.98566
3.8875, 7.97042, 0, 7.97042
3.8925, 7.95518, 0, 7.95518
3.8975, 7.93994, 0, 7.93994
3.9025, 7.92469, 0, 7.92469
3.9075, 7.90945, 0, 7.90945
3.9125, 7.8942, 0, 7.8942
3.9175, 7.87895, 0, 7.87895
3.9225, 7.8637, 0, 7.8637
3.9275, 7.84844, 0, 7.84844
3.9325, 7.83319, 0, 7.83319
3.9375, 7.81793, 0, 7.81793
3.9425, 7.80268, 0, 7.80268
3.9475, 7.78742, 0, 7.78742
3.9525, 7.77216, 0, 7.77216
3.9575, 7.7569, 0, 7.7569
3.9625, 7.74165, 0, 7.74165
3.9675, 7.72639, 0, 7.72639
3.9725, 7.71113, 0, 7.71113
3.9775, 7.69586, 0, 7.69586
3.9825, 7.68059, 0, 7.68059
3.9875, 7.66613, 0, 7.66613
3.9925, 7.65214, 0, 7.65214
3.9975, 7.63815, 0, 7.63815
4.0025, 7.62417, 0, 7.62417
4.0075, 7.61018, 0, 7.61018
4.0125, 7.59619, 0, 7.59619
4.0175, 7.5822, 0, 7.5822
4.0225, 7.56821, 0, 7.56821
4.0275, 7.55422, 0, 7.55422
4.0325, 7.54023, 0, 7.54023
4.0375, 7.52624, 0, 7.52624
