Trajectory index, Trajectory type, X (A), Y (A), Z (A), E (keV), indexRegion, collisionType
79, 3, -1.37888, -4.57629, 50, 9.94998, 0, 2
79, 3, -1.53342, -4.68301, 50.9822, 9.94998, 0, 3
80, 3, 6.10009e-009, 2.82574e-008, 0, 10, 0, 1
80, 3, 6.10009e-009, 2.82574e-008, 16.4984, 9.98367, 0, 5
80, 3, -0.00969517, 0.164932, 23.4639, 9.97676, 0, 5
80, 3, -0.379485, -0.96353, 49.4808, 9.95093, 0, 5
80, 3, -0.405089, -0.990814, 50, 9.95041, 0, 2
80, 3, -0.454272, -1.04322, 50.9974, 9.95041, 0, 3
81, 3, -2.73153e-009, -1.00767e-007, 0, 10, 0, 1
81, 3, -2.73153e-009, -1.00767e-007, 1.27552, 9.99874, 0, 5
81, 3, 0.46496, 0.108894, 9.1728, 9.9909, 0, 5
81, 3, 1.11956, 0.0711084, 15.5301, 9.98457, 0, 5
81, 3, 4.03017, 0.422865, 47.0659, 9.95318, 0, 5
81, 3, 4.13858, 0.467417, 48.1996, 9.95205, 0, 5
81, 3, 4.26958, 0.566587, 50, 9.95025, 0, 2
81, 3, 4.34204, 0.621442, 50.9959, 9.95025, 0, 3
82, 3, 4.65857e-008, 3.73751e-008, 0, 10, 0, 1
82, 3, 4.65857e-008, 3.73751e-008, 33.6948, 9.96664, 0, 5
82, 3, 0.467746, -0.212654, 50, 9.95045, 0, 2
82, 3, 0.496418, -0.225689, 50.9995, 9.95045, 0, 3
83, 3, 2.83621e-008, -4.95157e-008, 0, 10, 0, 1
83, 3, 2.83621e-008, -4.95157e-008, 50, 9.9505, 0, 2
83, 3, 2.83621e-008, -4.95157e-008, 51, 9.9505, 0, 3
84, 3, 3.5461e-009, 2.23976e-008, 0, 10, 0, 1
84, 3, 3.5461e-009, 2.23976e-008, 3.13895, 9.99689, 0, 5
84, 3, -0.450102, -0.359026, 13.5813, 9.98654, 0, 5
84, 3, -0.537768, -0.461321, 16.6079, 9.98353, 0, 5
84, 3, -1.54438, -1.57839, 34.5847, 9.96565, 0, 5
84, 3, -3.17617, -2.26285, 50, 9.95025, 0, 2
84, 3, -3.28133, -2.30696, 50.9935, 9.95025, 0, 3
85, 3, -3.69634e-008, 5.61675e-010, 0, 10, 0, 1
85, 3, -3.69634e-008, 5.61675e-010, 36.7509, 9.96361, 0, 5
85, 3, -1.35461, 0.397699, 44.5013, 9.95579, 0, 5
85, 3, -2.53811, 0.214558, 50, 9.9502, 0, 2
85, 3, -2.74841, 0.182015, 50.9771, 9.9502, 0, 3
86, 3, -4.07543e-008, -2.3928e-008, 0, 10, 0, 1
86, 3, -4.07543e-008, -2.3928e-008, 12.3068, 9.98782, 0, 5
86, 3, 0.193491, -0.161097, 14.3574, 9.98577, 0, 5
86, 3, 1.23284, -0.75671, 21.1219, 9.97896, 0, 5
86, 3, 7.04592, -4.16585, 50, 9.94955, 0, 2
86, 3, 7.24195, -4.28082, 50.9738, 9.94955, 0, 3
87, 3, 2.88488e-008, -4.82085e-008, 0, 10, 0, 1
87, 3, 2.88488e-008, -4.82085e-008, 18.5458, 9.98164, 0, 5
87, 3, 0.509865, 0.370141, 23.9794, 9.97621, 0, 5
87, 3, 0.619481, 0.550985, 27.2675, 9.97295, 0, 5
87, 3, 5.76316, -4.87437, 50, 9.94921, 0, 2
87, 3, 5.97811, -5.10108, 50.9499, 9.94921, 0, 3
88, 3, 1.95393e-009, 3.16697e-008, 0, 10, 0, 1
88, 3, 1.95393e-009, 3.16697e-008, 0.592552, 9.99941, 0, 5
88, 3, -0.105429, -0.502971, 10.9777, 9.98912, 0, 5
88, 3, 1.31766, -0.686584, 21.8877, 9.97821, 0, 5
88, 3, 2.91655, -0.667527, 25.717, 9.9741, 0, 5
88, 3, 13.6696, 0.804193, 50, 9.94771, 0, 2
88, 3, 14.0739, 0.859525, 50.913, 9.94771, 0, 3
89, 3, -4.60642e-008, 6.35566e-009, 0, 10, 0, 1
89, 3, -4.60642e-008, 6.35566e-009, 3.6626, 9.99637, 0, 5
89, 3, -0.109482, -0.52503, 11.2501, 9.98884, 0, 5
89, 3, -2.58694, -3.90294, 50, 9.95022, 0, 2
89, 3, -2.6505, -3.98961, 50.9942, 9.95022, 0, 3
90, 3, -3.3823e-008, 1.48143e-008, 0, 10, 0, 1
90, 3, -3.3823e-008, 1.48143e-008, 3.57736, 9.99646, 0, 5
90, 3, 1.79827, 0.584115, 27.5, 9.97269, 0, 5
90, 3, 1.83553, 0.612123, 28.0226, 9.97217, 0, 5
90, 3, 2.07951, 0.827462, 31.5355, 9.96867, 0, 5
90, 3, 2.58847, 0.975822, 50, 9.95034, 0, 2
90, 3, 2.61602, 0.983853, 50.9996, 9.95034, 0, 3
91, 3, 1.72838e-008, 5.47202e-008, 0, 10, 0, 1
91, 3, 1.72838e-008, 5.47202e-008, 4.28398, 9.99576, 0, 5
91, 3, 1.59608, -1.51201, 50, 9.95043, 0, 2
91, 3, 1.63095, -1.54504, 50.9988, 9.95043, 0, 3
92, 3, -1.05986e-008, -6.3042e-008, 0, 10, 0, 1
92, 3, -1.05986e-008, -6.3042e-008, 8.05245, 9.99203, 0, 5
92, 3, -0.263579, -0.474716, 25.4283, 9.97481, 0, 5
92, 3, -0.269859, -0.538072, 29.3985, 9.97087, 0, 5
92, 3, -0.3553, 0.431596, 50, 9.9504, 0, 2
92, 3, -0.359443, 0.478612, 50.9989, 9.9504, 0, 3
93, 3, -7.25277e-009, 1.72233e-008, 0, 10, 0, 1
93, 3, -7.25277e-009, 1.72233e-008, 50, 9.9505, 0, 2
93, 3, -7.25277e-009, 1.72233e-008, 51, 9.9505, 0, 3
94, 3, -2.25903e-008, 4.49435e-008, 0, 10, 0, 1
94, 3, -2.25903e-008, 4.49435e-008, 50, 9.9505, 0, 2
94, 3, -2.25903e-008, 4.49435e-008, 51, 9.9505, 0, 3
95, 3, -1.33528e-008, -5.31207e-008, 0, 10, 0, 1
95, 3, -1.33528e-008, -5.31207e-008, 47.672, 9.9528, 0, 5
95, 3, -0.078727, 0.073323, 50, 9.95049, 0, 2
95, 3, -0.112508, 0.104785, 50.9989, 9.95049, 0, 3
96, 3, 1.00028e-008, 1.12009e-008, 0, 10, 0, 1
96, 3, 1.00028e-008, 1.12009e-008, 50, 9.9505, 0, 2
96, 3, 1.00028e-008, 1.12009e-008, 51, 9.9505, 0, 3
97, 3, 1.59105e-008, 1.68485e-008, 0, 10, 0, 1
97, 3, 1.59105e-008, 1.68485e-008, 3.1648, 9.99687, 0, 5
97, 3, 0.2577, 0.92204, 11.665, 9.9884, 0, 5
97, 3, 2.19567, 7.54986, 46.8997, 9.95282, 0, 5
97, 3, 2.42781, 8.16104, 50, 9.94967, 0, 2
97, 3, 2.50108, 8.35394, 50.9785, 9.94967, 0, 3
98, 3, -9.29727e-008, 7.15922e-008, 0, 10, 0, 1
98, 3, -9.29727e-008, 7.15922e-008, 23.8959, 9.97634, 0, 5
98, 3, -0.436036, -0.244547, 31.6919, 9.96859, 0, 5
98, 3, -1.21169, -0.93366, 48.3297, 9.95205, 0, 5
98, 3, -1.33759, -0.916461, 50, 9.95039, 0, 2
98, 3, -1.41275, -0.906193, 50.9971, 9.95039, 0, 3
99, 3, -2.05499e-009, 4.55081e-008, 0, 10, 0, 1
99, 3, -2.05499e-009, 4.55081e-008, 7.16083, 9.99291, 0, 5
99, 3, -0.0605452, -0.145519, 15.7157, 9.98443, 0, 5
99, 3, 2.44339, 4.6585, 50, 9.95003, 0, 2
99, 3, 2.51553, 4.79691, 50.9877, 9.95003, 0, 3
100, 3, 2.43988e-008, 4.92424e-008, 0, 10, 0, 1
100, 3, 2.43988e-008, 4.92424e-008, 5.11983, 9.99493, 0, 5
100, 3, -0.0195577, 0.0325258, 18.9263, 9.98126, 0, 5
100, 3, -1.48069, -0.301805, 34.4006, 9.96584, 0, 5
100, 3, -2.8614, -1.73336, 50, 9.95023, 0, 2
100, 3, -2.9492, -1.82439, 50.992, 9.95023, 0, 3
101, 3, 2.1412e-008, -3.93272e-008, 0, 10, 0, 1
101, 3, 2.1412e-008, -3.93272e-008, 37.3473, 9.96302, 0, 5
101, 3, -0.153457, 0.177949, 50, 9.95046, 0, 2
101, 3, -0.165584, 0.192011, 50.9998, 9.95046, 0, 3
102, 3, -1.74167e-008, 3.83327e-008, 0, 10, 0, 1
102, 3, -1.74167e-008, 3.83327e-008, 13.1651, 9.98697, 0, 5
102, 3, 2.75973, 0.416065, 43.1517, 9.95712, 0, 5
102, 3, 3.00863, 0.275329, 45.4671, 9.9548, 0, 5
102, 3, 3.70915, 0.0141204, 50, 9.95024, 0, 2
102, 3, 3.86163, -0.0427359, 50.9867, 9.95024, 0, 3
103, 3, -3.87055e-008, -2.08143e-008, 0, 10, 0, 1
103, 3, -3.87055e-008, -2.08143e-008, 0.278068, 9.99972, 0, 5
103, 3, -0.895147, -0.40146, 13.0988, 9.98699, 0, 5
103, 3, -2.81743, -4.55739, 50, 9.95014, 0, 2
103, 3, -2.86913, -4.66916, 50.9924, 9.95014, 0, 3
104, 3, 3.21948e-008, 3.0859e-008, 0, 10, 0, 1
104, 3, 3.21948e-008, 3.0859e-008, 27.4124, 9.97286, 0, 5
104, 3, -0.687144, 0.826156, 50, 9.95043, 0, 2
104, 3, -0.717531, 0.86269, 50.9989, 9.95043, 0, 3
105, 3, -2.08912e-008, 3.76649e-009, 0, 10, 0, 1
105, 3, -2.08912e-008, 3.76649e-009, 50, 9.9505, 0, 2
105, 3, -2.08912e-008, 3.76649e-009, 51, 9.9505, 0, 3
106, 3, 4.81055e-008, 1.79087e-008, 0, 10, 0, 1
106, 3, 4.81055e-008, 1.79087e-008, 12.9639, 9.98716, 0, 5
106, 3, -1.02901, -0.783276, 24.786, 9.97538, 0, 5
106, 3, -4.19596, -2.98652, 50, 9.95008, 0, 2
106, 3, -4.32011, -3.07289, 50.9885, 9.95008, 0, 3
107, 3, 3.32186e-008, 9.45856e-008, 0, 10, 0, 1
107, 3, 3.32186e-008, 9.45856e-008, 33.363, 9.96697, 0, 5
107, 3, -0.0214781, -0.0354953, 34.5347, 9.9658, 0, 5
107, 3, -0.0653743, -0.0540635, 38.4321, 9.96194, 0, 5
107, 3, 0.0344311, -0.0523642, 50, 9.95045, 0, 2
107, 3, 0.0430585, -0.0522173, 51, 9.95045, 0, 3
108, 3, -1.59615e-008, 5.55528e-009, 0, 10, 0, 1
108, 3, -1.59615e-008, 5.55528e-009, 12.8537, 9.98727, 0, 5
108, 3, -0.55251, -0.429768, 35.4414, 9.96488, 0, 5
108, 3, -0.668085, -0.405036, 39.2696, 9.96108, 0, 5
108, 3, -1.06272, 0.399085, 49.9142, 9.95047, 0, 5
108, 3, -1.06942, 0.404137, 50, 9.95038, 0, 2
108, 3, -1.14719, 0.462771, 50.9952, 9.95038, 0, 3
109, 3, -8.8503e-008, -7.40924e-009, 0, 10, 0, 1
109, 3, -8.8503e-008, -7.40924e-009, 12.3998, 9.98772, 0, 5
109, 3, -4.64383, 1.52973, 50, 9.95015, 0, 2
109, 3, -4.76631, 1.57007, 50.9917, 9.95015, 0, 3
110, 3, -6.21071e-008, 2.83138e-008, 0, 10, 0, 1
110, 3, -6.21071e-008, 2.83138e-008, 39.2752, 9.96111, 0, 5
110, 3, -0.873295, -0.126003, 50, 9.95043, 0, 2
110, 3, -0.954449, -0.137713, 50.9966, 9.95043, 0, 3
111, 3, 1.48303e-008, -7.80333e-008, 0, 10, 0, 1
111, 3, 1.48303e-008, -7.80333e-008, 10.6362, 9.98947, 0, 5
111, 3, 1.66568, -0.569644, 19.8431, 9.98018, 0, 5
111, 3, 7.22978, -3.44896, 50, 9.94964, 0, 2
111, 3, 7.41043, -3.54245, 50.9791, 9.94964, 0, 3
112, 3, -1.74574e-008, 1.09508e-008, 0, 10, 0, 1
112, 3, -1.74574e-008, 1.09508e-008, 50, 9.9505, 0, 2
112, 3, -1.74574e-008, 1.09508e-008, 51, 9.9505, 0, 3
113, 3, 3.3546e-008, 3.12232e-009, 0, 10, 0, 1
113, 3, 3.3546e-008, 3.12232e-009, 23.1241, 9.97711, 0, 5
113, 3, 0.234166, 0.133388, 27.7309, 9.97253, 0, 5
113, 3, 0.411183, 0.182028, 29.5813, 9.97068, 0, 5
113, 3, 3.573, 1.16438, 50, 9.95016, 0, 2
113, 3, 3.72585, 1.21187, 50.9871, 9.95016, 0, 3
114, 3, 1.94692e-008, 3.86194e-008, 0, 10, 0, 1
114, 3, 1.94692e-008, 3.86194e-008, 2.02528, 9.99799, 0, 5
114, 3, 0.099638, 0.205443, 15.0235, 9.98512, 0, 5
114, 3, 1.45493, -7.31644, 50, 9.94964, 0, 2
114, 3, 1.49278, -7.52654, 50.9769, 9.94964, 0, 3
115, 3, 3.47976e-008, -4.17328e-008, 0, 10, 0, 1
115, 3, 3.47976e-008, -4.17328e-008, 6.07497, 9.99399, 0, 5
115, 3, -0.0201547, 0.0400495, 6.63368, 9.99343, 0, 5
115, 3, 0.178054, -0.17453, 13.8804, 9.98625, 0, 5
115, 3, 0.665575, 0.247441, 33.3027, 9.96699, 0, 5
115, 3, 1.85769, 1.47591, 50, 9.95033, 0, 2
115, 3, 1.92871, 1.5491, 50.9948, 9.95033, 0, 3
116, 3, -4.70891e-009, 1.22373e-008, 0, 10, 0, 1
116, 3, -4.70891e-009, 1.22373e-008, 46.2215, 9.95424, 0, 5
116, 3, 0.222784, -0.17085, 50, 9.95047, 0, 2
116, 3, 0.281584, -0.215942, 50.9973, 9.95047, 0, 3
117, 3, 1.67465e-008, -1.48614e-008, 0, 10, 0, 1
117, 3, 1.67465e-008, -1.48614e-008, 13.6612, 9.98647, 0, 5
117, 3, 4.50878, 0.798354, 50, 9.95017, 0, 2
117, 3, 4.63188, 0.820151, 50.9922, 9.95017, 0, 3
118, 3, 6.75741e-009, 2.1195e-008, 0, 10, 0, 1
118, 3, 6.75741e-009, 2.1195e-008, 2.4136, 9.99761, 0, 5
118, 3, -0.0412838, 0.131011, 4.78247, 9.99526, 0, 5
118, 3, 1.09767, 1.85784, 35.5618, 9.96471, 0, 5
118, 3, 1.11223, 1.90824, 36.3987, 9.96387, 0, 5
118, 3, 1.51896, 2.38686, 45.2367, 9.95508, 0, 5
118, 3, 1.35911, 2.22039, 50, 9.95034, 0, 2
118, 3, 1.32559, 2.18548, 50.9988, 9.95034, 0, 3
119, 3, 1.20592e-008, 6.85938e-008, 0, 10, 0, 1
119, 3, 1.20592e-008, 6.85938e-008, 6.24375, 9.99382, 0, 5
119, 3, 0.175955, -0.792857, 17.7059, 9.98244, 0, 5
119, 3, 0.706972, -1.56726, 24.1385, 9.97599, 0, 5
119, 3, 3.9704, -4.73133, 50, 9.94995, 0, 2
119, 3, 4.09468, -4.85183, 50.9849, 9.94995, 0, 3
120, 3, 4.1968e-008, -1.20385e-008, 0, 10, 0, 1
120, 3, 4.1968e-008, -1.20385e-008, 50, 9.9505, 0, 2
120, 3, 4.1968e-008, -1.20385e-008, 51, 9.9505, 0, 3
121, 3, -8.07171e-009, -1.05246e-008, 0, 10, 0, 1
121, 3, -8.07171e-009, -1.05246e-008, 13.7966, 9.98634, 0, 5
121, 3, 0.578724, -1.19393, 28.2455, 9.97196, 0, 5
121, 3, 0.563, -1.22119, 28.7991, 9.97141, 0, 5
121, 3, -0.518515, -12.935, 33.6179, 9.9588, 0, 5
121, 3, -1.72329, -25.6527, 38.5276, 9.94521, 0, 5
121, 3, -4.68864, -58.4388, 50, 9.91055, 0, 2
121, 3, -4.7737, -59.3793, 50.3291, 9.91055, 0, 3
122, 3, -1.03959e-008, -6.09612e-009, 0, 10, 0, 1
122, 3, -1.03959e-008, -6.09612e-009, 10.5657, 9.98954, 0, 5
122, 3, -0.12645, -0.444206, 21.3608, 9.97883, 0, 5
122, 3, -0.0997362, -0.657204, 22.7946, 9.9774, 0, 5
122, 3, 0.147014, -1.50454, 28.4738, 9.9717, 0, 5
122, 3, 0.614655, -2.45768, 36.2138, 9.96394, 0, 5
122, 3, 0.654338, -3.05217, 39.8596, 9.96028, 0, 5
122, 3, 3.81215, -6.92938, 50, 9.94905, 0, 2
122, 3, 4.09145, -7.2723, 50.8969, 9.94905, 0, 3
123, 3, 4.81919e-008, -2.79591e-008, 0, 10, 0, 1
123, 3, 4.81919e-008, -2.79591e-008, 6.83131, 9.99324, 0, 5
123, 3, -0.511786, -0.280431, 10.8597, 9.9892, 0, 5
123, 3, -7.75584, -3.44645, 50, 9.94964, 0, 2
123, 3, -7.93726, -3.52574, 50.9802, 9.94964, 0, 3
124, 3, 5.06816e-008, 1.26073e-008, 0, 10, 0, 1
124, 3, 5.06816e-008, 1.26073e-008, 8.32625, 9.99176, 0, 5
124, 3, -0.884641, -1.47355, 38.562, 9.96175, 0, 5
124, 3, -1.61456, -3.46926, 50, 9.9502, 0, 2
124, 3, -1.67731, -3.6408, 50.9832, 9.9502, 0, 3
125, 3, 2.73552e-008, -2.59478e-008, 0, 10, 0, 1
125, 3, 2.73552e-008, -2.59478e-008, 21.9941, 9.97822, 0, 5
125, 3, -0.395375, -0.144935, 32.2378, 9.96806, 0, 5
125, 3, -0.400958, -0.216378, 33.3584, 9.96694, 0, 5
125, 3, -1.30302, 7.39403, 48.4615, 9.95013, 0, 5
125, 3, -1.43201, 8.04371, 50, 9.94847, 0, 2
125, 3, -1.50902, 8.43158, 50.9185, 9.94847, 0, 3
126, 3, -2.35547e-008, -2.23813e-008, 0, 10, 0, 1
126, 3, -2.35547e-008, -2.23813e-008, 50, 9.9505, 0, 2
126, 3, -2.35547e-008, -2.23813e-008, 51, 9.9505, 0, 3
127, 3, 3.51456e-008, -5.27671e-008, 0, 10, 0, 1
127, 3, 3.51456e-008, -5.27671e-008, 48.9824, 9.9515, 0, 5
127, 3, 0.00977252, 0.0501286, 50, 9.95049, 0, 2
127, 3, 0.0193644, 0.0993307, 50.9987, 9.95049, 0, 3
128, 3, -6.25534e-009, 6.64755e-008, 0, 10, 0, 1
128, 3, -6.25534e-009, 6.64755e-008, 3.08428, 9.99695, 0, 5
128, 3, -0.0864828, 0.978177, 19.8486, 9.98032, 0, 5
128, 3, 0.54175, 2.66661, 40.3777, 9.95988, 0, 5
128, 3, 1.4887, 2.97608, 50, 9.95028, 0, 2
128, 3, 1.58659, 3.00807, 50.9947, 9.95028, 0, 3
129, 3, 1.10102e-008, -9.59467e-009, 0, 10, 0, 1
129, 3, 1.10102e-008, -9.59467e-009, 9.47633, 9.99062, 0, 5
129, 3, 0.703065, -0.0928703, 50, 9.95046, 0, 2
129, 3, 0.720411, -0.0951617, 50.9998, 9.95046, 0, 3
130, 3, -4.10544e-008, 8.15054e-008, 0, 10, 0, 1
130, 3, -4.10544e-008, 8.15054e-008, 50, 9.9505, 0, 2
130, 3, -4.10544e-008, 8.15054e-008, 51, 9.9505, 0, 3
131, 3, 1.66542e-008, -3.28455e-008, 0, 10, 0, 1
131, 3, 1.66542e-008, -3.28455e-008, 10.8336, 9.98927, 0, 5
131, 3, 1.65589, -0.969668, 42.3498, 9.95799, 0, 5
131, 3, 1.29577, -0.999168, 50, 9.95038, 0, 2
131, 3, 1.24875, -1.00302, 50.9989, 9.95038, 0, 3
132, 3, 1.27438e-008, 5.40216e-008, 0, 10, 0, 1
132, 3, 1.27438e-008, 5.40216e-008, 50, 9.9505, 0, 2
132, 3, 1.27438e-008, 5.40216e-008, 51, 9.9505, 0, 3
133, 3, 8.58837e-008, -6.87818e-010, 0, 10, 0, 1
133, 3, 8.58837e-008, -6.87818e-010, 42.641, 9.95778, 0, 5
133, 3, 0.00324292, -0.00434688, 43.2565, 9.95717, 0, 5
133, 3, 0.348104, -0.226031, 50, 9.95046, 0, 2
133, 3, 0.39915, -0.258844, 50.9982, 9.95046, 0, 3
134, 3, -1.01018e-007, 2.19088e-008, 0, 10, 0, 1
134, 3, -1.01018e-007, 2.19088e-008, 50, 9.9505, 0, 2
134, 3, -1.01018e-007, 2.19088e-008, 51, 9.9505, 0, 3
135, 3, -6.56831e-009, -3.32706e-008, 0, 10, 0, 1
135, 3, -6.56831e-009, -3.32706e-008, 8.01743, 9.99206, 0, 5
135, 3, 0.0559533, -0.328349, 18.3083, 9.98186, 0, 5
135, 3, 0.0968605, -0.478402, 20.9704, 9.97922, 0, 5
135, 3, 1.01288, -1.02723, 33.8532, 9.9664, 0, 5
135, 3, 1.75473, -1.58411, 44.6648, 9.95563, 0, 5
135, 3, 2.01235, -1.8905, 50, 9.95031, 0, 2
135, 3, 2.0605, -1.94777, 50.9972, 9.95031, 0, 3
136, 3, -2.39561e-008, -7.00936e-009, 0, 10, 0, 1
136, 3, -2.39561e-008, -7.00936e-009, 50, 9.9505, 0, 2
136, 3, -2.39561e-008, -7.00936e-009, 51, 9.9505, 0, 3
137, 3, 2.70691e-008, 4.70614e-008, 0, 10, 0, 1
137, 3, 2.70691e-008, 4.70614e-008, 50, 9.9505, 0, 2
137, 3, 2.70691e-008, 4.70614e-008, 51, 9.9505, 0, 3
138, 3, -3.7756e-008, -7.1275e-009, 0, 10, 0, 1
138, 3, -3.7756e-008, -7.1275e-009, 19.2768, 9.98091, 0, 5
138, 3, 0.674161, -0.161134, 32.8017, 9.96749, 0, 5
138, 3, 15.1281, 17.3996, 47.3046, 9.94072, 0, 5
138, 3, 17.6206, 20.732, 50, 9.93578, 0, 2
138, 3, 18.1234, 21.4041, 50.5436, 9.93578, 0, 3
139, 3, 6.04627e-008, -3.28912e-008, 0, 10, 0, 1
139, 3, 6.04627e-008, -3.28912e-008, 1.226, 9.99879, 0, 5
139, 3, 0.0414816, -0.442138, 8.78136, 9.99129, 0, 5
139, 3, 2.42807, -4.01496, 50, 9.95023, 0, 2
139, 3, 2.48566, -4.10118, 50.9946, 9.95023, 0, 3
140, 3, 1.85597e-008, -5.44378e-008, 0, 10, 0, 1
140, 3, 1.85597e-008, -5.44378e-008, 2.60425, 9.99742, 0, 5
140, 3, -2.6365, -0.847552, 38.105, 9.96216, 0, 5
140, 3, -2.92391, -1.20401, 46.1136, 9.95419, 0, 5
140, 3, -3.00681, -0.921457, 50, 9.95032, 0, 2
140, 3, -3.02808, -0.848962, 50.9971, 9.95032, 0, 3
141, 3, -8.75874e-008, 1.81482e-008, 0, 10, 0, 1
141, 3, -8.75874e-008, 1.81482e-008, 17.2703, 9.9829, 0, 5
141, 3, -0.0230029, -0.131055, 25.3302, 9.97491, 0, 5
141, 3, -0.643894, -1.30382, 38.5877, 9.96169, 0, 5
141, 3, -1.35069, -1.9839, 44.9794, 9.95527, 0, 5
141, 3, -1.85485, -2.88939, 48.8528, 9.95129, 0, 5
141, 3, -2.02913, -3.16475, 50, 9.9501, 0, 2
141, 3, -2.17526, -3.39564, 50.9619, 9.9501, 0, 3
142, 3, 1.54317e-008, -4.61256e-008, 0, 10, 0, 1
142, 3, 1.54317e-008, -4.61256e-008, 1.31603, 9.9987, 0, 5
142, 3, -0.311729, -0.285957, 8.91315, 9.99116, 0, 5
142, 3, -5.90273, -12.989, 19.7361, 9.97373, 0, 5
142, 3, -11.8299, -24.3804, 30.6206, 9.95703, 0, 5
142, 3, -22.4138, -44.9092, 50, 9.92708, 0, 2
142, 3, -22.7648, -45.5901, 50.6428, 9.92708, 0, 3
143, 3, 2.6829e-008, -1.57145e-008, 0, 10, 0, 1
143, 3, 2.6829e-008, -1.57145e-008, 1.03932, 9.99897, 0, 5
143, 3, -0.0357603, 0.0574502, 6.14127, 9.99392, 0, 5
143, 3, -1.51449, 0.678421, 41.4766, 9.95888, 0, 5
143, 3, -0.588399, 0.97352, 50, 9.95036, 0, 2
143, 3, -0.480446, 1.00792, 50.9936, 9.95036, 0, 3
144, 3, 8.08015e-008, 2.6787e-008, 0, 10, 0, 1
144, 3, 8.08015e-008, 2.6787e-008, 20.1346, 9.98007, 0, 5
144, 3, 0.275455, 0.910091, 45.5341, 9.95486, 0, 5
144, 3, 0.0318812, 1.09014, 50, 9.95042, 0, 2
144, 3, -0.0225351, 1.13036, 50.9977, 9.95042, 0, 3
145, 3, 4.65916e-008, 4.16367e-008, 0, 10, 0, 1
145, 3, 4.65916e-008, 4.16367e-008, 17.6656, 9.98251, 0, 5
145, 3, -0.681046, 0.605693, 35.339, 9.96497, 0, 5
145, 3, -0.502763, 0.537742, 50, 9.95041, 0, 2
145, 3, -0.490604, 0.533108, 50.9999, 9.95041, 0, 3
146, 3, 8.70599e-008, 4.18982e-008, 0, 10, 0, 1
146, 3, 8.70599e-008, 4.18982e-008, 32.6562, 9.96767, 0, 5
146, 3, -1.68639, 2.4895, 50, 9.9502, 0, 2
146, 3, -1.78219, 2.63093, 50.9853, 9.9502, 0, 3
147, 3, 1.90387e-009, -2.16432e-008, 0, 10, 0, 1
147, 3, 1.90387e-009, -2.16432e-008, 22.4369, 9.97779, 0, 5
147, 3, 0.834932, 1.20907, 36.2888, 9.96397, 0, 5
147, 3, 1.28627, 1.85819, 44.6669, 9.95562, 0, 5
147, 3, 1.66757, 2.04599, 49.7801, 9.95052, 0, 5
147, 3, 1.68546, 2.05461, 50, 9.9503, 0, 2
147, 3, 1.76647, 2.09364, 50.9959, 9.9503, 0, 3
148, 3, 9.96314e-008, -1.29959e-008, 0, 10, 0, 1
148, 3, 9.96314e-008, -1.29959e-008, 14.1047, 9.98604, 0, 5
148, 3, -0.233305, -0.141152, 21.1611, 9.97904, 0, 5
148, 3, 0.349444, -0.0200813, 27.6806, 9.97254, 0, 5
148, 3, 1.47622, -1.42161, 47.9609, 9.95235, 0, 5
148, 3, 1.51614, -1.47181, 50, 9.95032, 0, 2
148, 3, 1.5357, -1.49641, 50.9995, 9.95032, 0, 3
149, 3, 2.09516e-008, 1.38861e-009, 0, 10, 0, 1
149, 3, 2.09516e-008, 1.38861e-009, 50, 9.9505, 0, 2
149, 3, 2.09516e-008, 1.38861e-009, 51, 9.9505, 0, 3
150, 3, -4.40495e-009, -3.29306e-008, 0, 10, 0, 1
150, 3, -4.40495e-009, -3.29306e-008, 14.2449, 9.9859, 0, 5
150, 3, -0.0449828, -0.0624622, 16.8191, 9.98334, 0, 5
150, 3, -1.16512, 0.79632, 50, 9.95042, 0, 2
150, 3, -1.19885, 0.822178, 50.9991, 9.95042, 0, 3
151, 3, -2.62897e-008, 3.71071e-008, 0, 10, 0, 1
151, 3, -2.62897e-008, 3.71071e-008, 12.5934, 9.98753, 0, 5
151, 3, -0.601062, -3.48363, 45.2427, 9.95499, 0, 5
151, 3, -0.674425, -3.8791, 50, 9.95024, 0, 2
151, 3, -0.689792, -3.96193, 50.9964, 9.95024, 0, 3
152, 3, -4.60224e-008, 6.01438e-008, 0, 10, 0, 1
152, 3, -4.60224e-008, 6.01438e-008, 46.2664, 9.95419, 0, 5
152, 3, -0.224104, 0.129086, 50, 9.95047, 0, 2
152, 3, -0.283983, 0.163577, 50.9976, 9.95047, 0, 3
153, 3, -1.0034e-008, -4.28325e-008, 0, 10, 0, 1
153, 3, -1.0034e-008, -4.28325e-008, 10.119, 9.98998, 0, 5
153, 3, -0.0155273, -0.0546713, 11.1787, 9.98893, 0, 5
153, 3, 0.0442559, -3.22911, 42.9123, 9.95733, 0, 5
153, 3, -0.474926, -3.82419, 48.4089, 9.95181, 0, 5
153, 3, -0.518754, -4.02193, 50, 9.95022, 0, 2
153, 3, -0.546079, -4.14521, 50.992, 9.95022, 0, 3
154, 3, 2.99485e-008, 1.13962e-008, 0, 10, 0, 1
154, 3, 2.99485e-008, 1.13962e-008, 15.9291, 9.98423, 0, 5
154, 3, -1.32789, 0.0320913, 50, 9.95043, 0, 2
154, 3, -1.36683, 0.0330325, 50.9992, 9.95043, 0, 3
155, 3, 8.54531e-008, 3.77534e-008, 0, 10, 0, 1
